INFO 2020-10-04 10:25:48,094 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 15:46:41,202 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,203 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,205 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,205 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,246 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,248 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:41,248 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:46:47,839 basehttp 154 "POST /users/register/ HTTP/1.1" 200 5689
INFO 2020-10-05 15:46:47,927 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2020-10-05 15:46:47,929 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2020-10-05 15:46:47,931 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3499
INFO 2020-10-05 15:46:47,932 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2020-10-05 15:46:47,935 basehttp 154 "GET /static/images/1.png HTTP/1.1" 200 3555
INFO 2020-10-05 15:46:47,936 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
INFO 2020-10-05 15:46:47,937 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2020-10-05 15:46:47,961 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2020-10-05 15:46:47,961 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 15:46:47,962 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
WARNING 2020-10-05 15:46:48,030 log 222 Not Found: /favicon.ico
WARNING 2020-10-05 15:46:48,032 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2249
INFO 2020-10-05 15:46:51,715 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:47:10,032 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:47:10,133 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,134 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,137 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,138 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,140 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,141 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,141 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,170 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,170 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:10,171 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,632 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4960
INFO 2020-10-05 15:47:11,709 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,710 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,711 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,713 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,713 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,714 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,715 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,739 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,739 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:11,740 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 15:47:24,297 basehttp 154 "POST /users/register/ HTTP/1.1" 200 5689
WARNING 2020-10-05 16:18:03,199 log 222 Not Found: /verifications/image_codes/26b33f5d-8dba-445b-a920-140dbcbc8e02
WARNING 2020-10-05 16:18:03,201 basehttp 154 "GET /verifications/image_codes/26b33f5d-8dba-445b-a920-140dbcbc8e02 HTTP/1.1" 404 2402
WARNING 2020-10-05 16:18:03,445 log 222 Not Found: /favicon.ico
INFO 2020-10-05 16:18:29,110 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 16:18:31,499 basehttp 154 "GET /verifications/image_codes/26b33f5d-8dba-445b-a920-140dbcbc8e02 HTTP/1.1" 301 0
INFO 2020-10-05 16:18:31,539 basehttp 154 "GET /verifications/image_codes/26b33f5d-8dba-445b-a920-140dbcbc8e02/ HTTP/1.1" 200 15
INFO 2020-10-05 17:09:27,538 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\verifications\urls.py changed, reloading.
INFO 2020-10-05 17:09:28,823 autoreload 578 Watching for file changes with StatReloader
